"","RET","CAPEI","bm","evm","pe_op_basic","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb"
"445",-0.001061,0.758809178214518,-0.998563838678964,0.696708154787054,0.0770690596956691,0.0317266019417475,0.0028726671391448,-0.998360952717799,0.0594465945073366,-0.917619944467618,0.462437220295215,0.999714429882251,0.999504281900771,0.999654543106033,0.45336757060895,0.456994075282622,0.489436965706986,0.803318790857377,-0.404627974482182,0.677709555490944,-0.779576505732988,0.150548713279341,-0.741060803459901,0.0663371885667703,0.288798435691767,0.276304713804714,0.722245861447126,-0.108737291881538,0.520639147802929,0.991472439947976,-0.999878260869565,-0.99773329911898,-0.998614048293248,-0.846473029045643,-0.848341232227488,-0.788032610367636,-0.459146850649912,-0.968963376784606,-0.874366767983789,0.828109201213347,0.176979801218339,0.307896036270593,-0.647205377966799,0.999945127822166,-0.999691643249537,-0.993941126841674,-0.864168618266979,0.485435500071746,0.957942443598336,0.622232232306516,0.416459189720531,-0.984674329501916,-0.979895316324655,-0.978250563569694,-0.99999781642824,-0.999775199160897,-0.983079289609845,-0.998303237339952,-0.934836317412464,-0.88447121510483,-0.995526844974954,0.649053381281524,-1,-1,-1,0.551860258561137,-0.997291570011661
"446",0.044776,0.757906023266408,-0.999681660597868,0.695196567132129,-0.0452500975419431,-0.115420582524272,-0.146313882982912,-0.902433553885836,0.0344833295391047,-0.958059990140685,0.45837686424265,0.99410588117137,0.993923533372472,0.994046162358085,0.449376842480291,0.452928787477829,0.36523533457797,0.801441119613483,-0.426537874936451,0.677709555490944,-0.783294161577999,0.142294052810658,-0.744697997394329,0.0577902888877566,0.238995969511952,0.143097643097643,0.753287540777663,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.733013130697636,-0.985477178423237,-0.989844278943805,-1,-0.472399633722839,-0.951582867783985,0.708206686930091,-1,-0.424687399807631,-0.0458769134084482,-0.695211963232268,0.999818807496111,-0.999605809215158,-1,-0.984824355971897,0.442387717032573,0.957256005670206,0.622280320289715,0.416558823806075,-0.739483556832695,-0.739587263808667,-0.737652260567536,-0.999993123211809,-0.998465656944823,-0.990910362187107,-0.999060391675819,-0.888148474166026,-0.885017954361172,-0.999427758546345,0.648889349430226,-0.991238970588235,-1,-1,0.555906444290931,-0.935499241388823
"447",-0.095076,0.757671278399937,-0.998421385430521,0.696160061546815,-0.18714943425673,-0.226460582524272,-0.258892826206788,-0.998151039644816,0.0729071379788488,-0.958059990140685,0.462411834863389,0.99961399632389,0.999443975562666,0.999700523358119,0.453390163734991,0.45693939904251,0.503783040188661,0.803207850163499,-0.403939190186464,0.677709555490944,-0.779873039581777,0.150488810082906,-0.741350919371953,0.0677637947725072,0.293188076140309,0.311868686868687,0.727311409640751,-0.118019743627523,0.520601639129049,0.991345832901718,-0.999839130434783,-0.997262851766316,-0.997419262339152,-0.827800829875519,-0.813134732566012,-0.855406860483003,-0.468296868790997,-0.916821849782744,-0.643363728470111,0.0677451971688574,0.164155177941648,0.278717960228038,-0.647534641240225,0.999414125184586,-0.999096186453048,-0.997966280528445,-0.85536299765808,0.481188118811881,0.957953030241275,0.622218392169377,0.416476159121053,-0.988645434227331,-0.982701071024294,-0.981075668301744,-0.999993331241343,-0.999761629292224,-0.944063767305272,-0.998064521752636,-0.93755768133794,-0.879847098343565,-0.985895457128234,0.649720799084626,-1,-0.993083935869223,-1,0.552649758215731,-0.988589484771351
"448",0.003906,0.750911858555107,-0.999314625442441,0.690084835965325,-0.240280920795942,-0.231099029126214,-0.260779588944011,1,-0.268308532875267,-0.958059990140685,0.426441115645961,0.981405876210194,0.981446152018408,0.999876579323346,0.417100389514182,0.42029538291958,0.192099832956667,0.790025322213378,-0.600013119700871,0.677709555490944,-0.728029038351711,0.150380984329324,-0.690628987414879,0.124344015896469,0.153517698232172,0.272727272727273,0.741170749498511,-0.171209665537056,0.506348343054331,0.990608059113981,-0.999876086956522,-0.984860148832435,-0.991994934107555,-0.75103734439834,-0.997291807718348,-0.767728041839717,-0.47298014846895,-0.379267535692117,0.487335359675785,-1,0.0471946136582237,0.201149167302599,-0.656095486349293,0.999818807496111,-0.9986019008068,-0.999293232144044,-0.592131147540984,-1,0.95679421630523,0.621652616268283,0.416225982748403,-0.991060025542784,-0.99154403583626,-0.990305633761937,-0.999993331241343,-0.999991335904929,-0.993007970913159,-0.997141157974646,-0.941666444026662,-0.877289470635932,-0.989296666895026,0.648932625396974,-0.998452205882353,-1,-1,0.650942465212672,-0.95252724103773
"449",0.377646,0.757178421923258,-0.999797948963943,0.695136029281203,-0.0623612953570034,-0.132750291262136,-0.16388377037562,-0.856499972682545,0.00989672799519847,-0.958059990140685,0.460203302294537,0.99636442619162,0.996286335699452,0.996304639740187,0.45118950636192,0.454673178242356,0.392748354131866,0.801266388020624,-0.429391409875855,0.677709555490944,-0.783640117734921,0.141539272535582,-0.74503646595839,0.0586819177663422,0.247615627119997,0.173400673400673,0.753287540777663,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.949436658422644,-1,-0.989844278943805,-1,-0.472399633722839,-0.951582867783985,-0.311043566362715,-1,-0.0985572298813722,0.126228845894869,-0.646601728632185,0.999829667614641,-0.997263535643794,-1,-0.928618266978923,0.444224422442244,0.957367588886777,0.622280320289715,0.416558823806075,-0.880308109833972,-0.879933048887857,-0.879933048887857,-0.999996779233962,-0.999913026454467,-0.98811355055237,-0.998687955738762,-0.925183584260336,-0.884397080968377,-0.998887756047827,0.648889886512236,-0.99078125,-1,-1,0.55077469653607,-0.850434477310629
"450",-0.053115,0.758674600585246,-0.99962351641483,0.697445428811437,-0.797893094030433,-1,-1,-0.995292771226381,0.0941575777644403,-0.959753769924033,0.462417524701557,0.999470606243579,0.999415028520375,0.999649703079497,0.45338712235264,0.456862414896432,0.489043922570502,0.803227264784928,-0.404496777473474,0.608065812652859,-0.779757720862804,0.150500790722193,-0.741238096517266,0.0663499261221787,0.288159942535616,0.327651515151515,0.729256580147103,-0.127744216885222,0.514637759981996,0.991281378405442,-0.999876086956522,-0.997562227354375,-0.989724840794772,-0.921161825726141,-1,-0.876634363944009,-0.464394519664361,-0.993171942892613,-0.142857142857143,0.136501516683519,0.118243026611093,0.275575705884993,-0.647029770887639,0.999098610162041,-0.999621146331019,-0.997158833490728,-0.867728337236534,0.475907590759076,0.957769457852722,0.622222102661907,0.416468784392667,-0.980304118773946,-0.978057063245581,-0.977166961754661,-0.999993331241343,-0.999624151223215,-0.913019158159698,-0.998773437710486,-0.921367300229811,-0.877326537704158,-0.982171857810088,0.648998972538763,-1,-0.98721576024311,-1,0.554771538537452,-0.918120148963649
"451",0.203463,0.757836663767709,-0.99972381513057,0.695226437782257,-0.0517487319547406,-0.122187184466019,-0.153174265690212,-0.985613765696753,0.080895713901364,-0.958059990140685,0.462065192415008,0.998923061844081,0.998904836900001,0.998863198767487,0.453037797865384,0.4564849301347,0.419082244276309,0.80088641614409,-0.427751447267002,0.677709555490944,-0.784392435092035,0.142162265778502,-0.745772500772299,0.0595608090895197,0.261981723133405,0.210858585858586,0.742589102992726,-0.173567113599528,0.503010071078937,0.990911916024999,-0.999889130434783,-0.997861602942434,-0.968027527868382,-1,-0.981042654028436,-0.965851407475773,-0.472909887755631,-0.984481688392303,0.124620060790273,-0.686552072800809,0.0657261942930425,0.286932710867711,-0.643331046782823,0.999975993422197,-0.928675684442339,-0.999277123474962,-0.869227166276347,0.46442818194863,0.957727534746686,0.620549041579779,0.414723080830409,-0.953025223499361,-0.953192271597055,-0.953192271597055,-0.999951634886909,-0.999913026454467,-0.956789260243323,-0.997717641260196,-0.936087788594176,-0.878688752461485,-0.991738767746537,0.648894743601719,-0.997391544117647,-1,-1,0.576877528866081,-0.894822635452847
"452",-0.028571,0.760857202596739,-0.998354519620028,0.696771546944548,-0.118523605150215,-0.191456310679612,-0.223403417591936,-0.984909262917562,0.0688755975910098,-0.958059990140685,0.462337429287348,0.999842089405228,0.999822699365969,0.999782198805905,0.453308046411494,0.456767059533677,0.488061314729292,0.803180114990029,-0.403578398412516,0.677709555490944,-0.779851074111497,0.150177313461446,-0.741329429304393,0.0671906047791306,0.291831278183487,0.275042087542088,0.734241079569631,-0.143214969795197,0.510474297181223,0.991149016493445,-0.999915217391304,-0.998332050295099,-0.996726286485776,-0.769709543568465,-0.819566689234936,-0.868327949546224,-0.463283018215954,-1,-0.148936170212766,0.674418604651163,0.134369990381533,0.274296359473897,-0.645822472218411,0.999976565007383,-0.9986019008068,-0.99821193773194,-0.902950819672131,0.471315827234897,0.957464562536094,0.622197131047175,0.416552088722498,-0.987068965517241,-0.971652202517439,-0.96201588637661,-0.999993331241343,-0.999913026454467,-0.989372115788002,-0.999146170803875,-0.941703003858937,-0.884897486389436,-0.998718501533365,0.648932625396974,-1,-1,-1,0.55541300700681,-0.984928088676004
"453",-0.112039,0.758013968194966,-0.999372042823191,0.695585350238351,-0.0645899336714787,-0.133480388349515,-0.164623986140641,-0.955205125329607,0.0485192160433783,-0.958059990140685,0.457233206770908,0.992485633766004,0.992411050412782,0.992425963475345,0.44806513772031,0.451594687219101,0.283875405325735,0.799896270451223,-0.443527887564164,0.677709555490944,-0.786720774941791,0.13266161882398,-0.748050447933596,0.0451673714780658,0.188475198531466,0.075547138047138,0.761351893501915,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999336956521739,-0.993028825592336,-0.962459825322294,-1,-0.997968855788761,-1,-0.472399633722839,-0.951582867783985,-0.0840932117527862,-1,-0.216672010259699,0.0261256003950263,-0.720389628206887,0.999818807496111,-0.99589960862102,-1,-0.928430913348946,0.446118524895968,0.9573464156009,0.619716147321395,0.413948019452727,-0.932551085568327,-0.929178881374626,-0.929178881374626,-0.999998829626211,-0.999913026454467,-0.989092434624528,-0.991426049278821,-0.927368737312449,-0.884508282173057,-0.999153727427694,0.648890376891463,-0.985707720588235,-1,-1,0.549294384683707,-0.966144625145766
"454",0.419178,0.757752455949143,-0.999661310133804,0.695580504555108,-0.0530596956691378,-0.122696699029126,-0.153690841798567,-0.994093678740982,0.0217554171236987,-0.958059990140685,0.462436782615356,0.999495412122452,0.999444578626047,0.999591622761072,0.453414060310612,0.456876849423822,0.318659722904589,0.80054804702776,-0.436738442363514,0.677709555490944,-0.785062381935597,0.138436286960272,-0.746427947832861,0.0533321444948285,0.219601739893851,0.263678451178451,0.753287540777663,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.852658996140841,-1,-0.819566689234936,-1,-0.472399633722839,-0.951582867783985,0.957446808510638,-1,-0.244116704071818,0.0262602684382995,-0.69754973247359,0.999818807496111,-0.994225441342326,-1,-0.971896955503513,0.444683598794662,0.957274849894636,0.622280320289715,0.416558823806075,-0.874321519795658,-0.87345078803007,-0.87345078803007,-0.999993331241343,-0.999913026454467,-0.912180114669277,-0.998773437710486,-0.942152033593799,-0.877289470635932,-0.989296666895026,0.648932625396974,-1,-1,-1,0.55215632093161,-0.813845594412609
"455",-0.390244,0.757974339005661,-0.999314625442441,0.695494875358075,-0.0408614904408896,-0.111204660194175,-0.142039530671706,-0.981211342207193,0.0472029636374924,-0.958059990140685,0.461112801041678,0.997696683393493,0.997640816053306,0.99899871951048,0.452092796920383,0.455563307431376,0.404146605089909,0.803424184516562,-0.33037046755334,0.677709555490944,-0.76680907613232,0.150380984329324,-0.728569701691,0.0590767819840015,0.25559679157189,0.244739057239057,0.741170749498511,-0.171209665537056,0.506348343054331,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.982580020789276,-1,-0.992552471225457,-1,-0.472399633722839,-0.951582867783985,-0.572441742654509,-1,0.0100032061558193,0.164160344750191,-0.65008094388805,0.999818807496111,-0.98633705141795,-0.999293232144044,-0.758501170960187,0.43768115942029,0.956292621162805,0.622280320289715,0.416558823806075,-0.934985632183908,-0.935680492264825,-0.935680492264825,-0.999953972035042,-0.999913026454467,-0.978604390994267,-0.997109659403373,-0.930067602879602,-0.877289470635932,-0.989296666895026,0.648891089108911,-0.997204044117647,-1,-1,0.541991512878713,-0.95252724103773
"456",-0.086667,0.758047469506231,-0.999592990718735,0.695676688048521,-0.0580788138899728,-0.128652427184466,-0.159729112528546,-0.94332922133752,0.05115172085515,-0.958059990140685,0.449920451685615,0.980014326907602,0.979990357016537,0.979955030103453,0.44098914443742,0.44439579474102,0.232386754446301,0.793658629937901,-0.766469324499401,0.677709555490944,-0.833342485612617,0.150141371543586,-0.793663116328422,0.036161919804351,0.186400095773973,-0.0772306397306397,0.746722590318724,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.979043454365151,-1,-0.995260663507109,-1,-0.472399633722839,-0.951582867783985,0.134751773049645,-1,-0.0664956716896441,0.151097544552678,-0.657807655371107,0.999818807496111,-0.961039958702797,-1,-0.80327868852459,0.52360453436648,0.955038739173173,0.622280320289715,0.416558823806075,-0.969428480204342,-0.968710997590921,-0.968710997590921,-0.999993331241343,-0.999913026454467,-0.992868130331422,-0.998552452451025,-0.937515496916084,-0.875649252866906,-0.989594877230029,0.648889979917803,-0.956496323529412,-1,-1,0.548702259942761,-0.911775400935411
"457",-0.08642,0.758016190392497,-0.998226602417344,0.69564383033338,-0.0368505657432695,-0.116740970873786,-0.147652571068588,-0.998254558420534,0.0299012810695585,-0.958059990140685,0.462330864089462,0.999137844453829,0.9990417322875,0.999555322562056,0.453301529163598,0.456804239376953,0.382529232583276,0.802239892609408,-0.436968037128753,0.677709555490944,-0.781712647717788,0.146535199118225,-0.743150712530052,0.0446451317063228,0.218005507003472,0.326178451178451,0.75012663870484,-0.20097244732577,0.495845914367697,0.990697835019509,-0.999267391304348,-0.985886579420067,-0.991397541130506,0.0145228215767634,-0.819905213270142,-0.984002461159822,-0.472547066039311,-0.986343885785227,0.742654508611955,-0.743174924165824,0.031484450144277,0.246352740494681,-0.660430786116065,0.999818807496111,-0.998402787372818,-0.999828845391008,-0.925058548009368,0.458286698235041,0.957378598995433,0.621836434068258,0.415286156393156,-0.991758461047254,-0.980011416519123,-0.960313083524415,-0.999983397508065,-0.999964595281369,-0.875262201090756,-0.999089512996429,-0.937288638469662,-0.872971157187536,-0.988007108689607,0.648915970016813,-0.999556985294118,-0.993922246672954,-1,0.553439257870325,-0.984501761733395
"458",0.128472,0.757586161500562,-0.999651134901773,0.694190324498148,-0.0660507218103785,-0.136422524271845,-0.167606898180959,-0.9801934075793,-0.00694964713673707,-0.958059990140685,0.462126467595277,0.999071292095879,0.998964540174726,0.999842094134281,0.453084287567046,0.456601281173658,0.454259604991648,0.802614317451249,-0.413680568083048,0.677709555490944,-0.781009752668805,0.147397805146882,-0.742463030368152,0.0589366688745094,0.254399616904106,0.300294612794613,0.751463943427958,-0.210549580079564,0.493407850565443,0.99062417273805,-0.999828260869565,-0.996963476178257,-0.987884870425463,-0.842323651452282,-0.887610020311442,-0.997231195200738,-0.472486019845772,-0.937926753569212,-0.511651469098278,-0.957532861476239,0.0273164475793524,0.213628405979261,-0.649839484154205,0.999818807496111,-0.99881096991248,-0.999971809829107,-0.926370023419204,0.443420863825513,0.957379022461151,0.613947370373944,0.407454495856418,-0.960149265644955,-0.951644269004151,-0.947600112230188,-0.999983252976454,-0.999958991058646,-0.969794434344847,-0.999055240966051,-0.938159512423078,-0.882413992818255,-0.997034016127537,0.648903021670092,-0.998770220588235,-1,-1,0.551268133820192,-0.942596331080488
"459",0.061598,0.758622951327477,-0.9994621663069,0.696256510557117,0.0220429184549356,-0.0481087378640778,-0.0780691393023073,-0.999430646733551,0.0933669984892072,-0.959753769924033,0.462426715978598,0.99943793508604,0.999413219330232,0.999414356789211,0.453400156848432,0.456848855188885,0.516163898987914,0.803757006598198,-0.398560112829427,0.679625100480597,-0.77841233580811,0.151722815929458,-0.739921829879253,0.0682987720996586,0.298056586455964,0.366161616161616,0.732052762749985,-0.135258582584352,0.513437482417809,0.991211169043426,-0.999863043478261,-0.997433923530921,-0.997729906687217,-0.29253112033195,-0.770480704129993,-0.888017228118751,-0.470204274385363,-0.971446306641837,-0.383991894630193,0.0273003033367039,0.162680346264829,0.28796516586614,-0.645570037042118,0.999461566755005,-0.999751915424147,-0.99831664408097,-0.871850117096019,0.477973884344956,0.95769577481787,0.622357238799878,0.416676781834088,-0.994053320561941,-0.986590427538966,-0.979314815352316,-0.999999886848177,-0.999090452944672,-0.314361627744371,-0.988020835809636,-0.919025596101035,-0.817166685972431,-0.874937033290751,0.651487098356062,-1,-1,-1,0.552205664660022,-0.92702285864754
"460",-0.23431,0.756817045467171,-0.999376403636919,0.696239517476156,0.0176355833008193,-0.0536978640776699,-0.0837609260571698,-0.997187739926329,0.083983526149134,-0.926880959302938,0.462442910133383,0.999486336800913,0.999443975562666,0.999684188268562,0.453414060310612,0.456877724243664,0.504962169598113,0.803515710589012,-0.400856060481821,0.677709555490944,-0.779186618635505,0.151255570997268,-0.740679354760722,0.0678784327711826,0.294305439163574,0.402777777777778,0.753206492006565,-0.212170325622514,0.493445359239324,0.990610361060276,-0.999917391304348,-0.999786160294243,-0.970512682652903,-1,-0.710900473933649,-0.996923550223043,-0.472319006674768,-0.464928615766605,0.963525835866261,-0.991911021233569,0.132157742866303,0.281635767832293,-0.643122513376321,0.999902258933233,-0.999053673044171,-0.99999597283273,-0.931803278688525,0.447381259865117,0.957358272640991,0.66672690032875,0.484352218532768,-0.974916187739464,-0.955514275486411,-0.955514275486411,-0.999993790678353,-0.999913026454467,-0.830373374353237,-0.999325058916196,-0.933533287492928,-0.868050503880459,-0.984638137877951,0.648918246777508,-0.999902573529412,-0.999371266897202,-1,0.554672851080628,-0.945731088011436
"461",0.081081,0.757951510976477,-0.999308084221849,0.69528212994994,-0.0412547795552087,-0.111652038834951,-0.142493109693677,-0.995071356067207,0.0343219023572507,-0.958059990140685,0.462180302217943,0.999195926511677,0.99913279485804,0.999646678062913,0.453137728999798,0.456634086917725,0.43028397366611,0.801380102231849,-0.41955163422274,0.677709555490944,-0.783414971664543,0.143695787607227,-0.744816192765906,0.0574591124471391,0.251526397701425,0.328493265993266,0.746438919619881,-0.187564461470458,0.501397198102061,0.990802573575958,-0.999597826086957,-0.99414079206227,-0.991469228287752,-0.987551867219917,-0.612051455653351,-0.954776188278726,-0.473133339860285,-0.839230291744258,-0.0516717325227964,-0.530839231547017,0.0405899326707277,0.211877721416708,-0.659882013993689,0.999818807496111,-0.998878507036709,-0.999589228938419,-0.912505854800937,0.463452432199742,0.957422851162916,0.62158282190378,0.415914325221759,-0.985193167305236,-0.956268926750452,-0.956268926750452,-0.999993331241343,-0.998294952653257,-0.910781708851909,-0.999572887297716,-0.940354039791159,-0.876455461600834,-0.990352492675712,0.648914101905474,-0.999729779411765,-1,-1,0.554574163623804,-0.964715175985254
"462",-0.089046,0.763085797363194,-0.999686021411595,0.697190598976233,0.159578618806087,0.0733390291262135,0.045061815891015,-0.990720691965505,0.168960450340446,-0.959753769924033,0.462445098532678,0.999468791179272,0.999428295914758,0.999681163251978,0.453411887894646,0.456879911293268,0.502014346074482,0.8035268046584,-0.40252882234285,0.594896440848997,-0.779164653165224,0.150141371543586,-0.740657864693162,0.0676491567738318,0.29462468574165,0.411826599326599,0.753287540777663,-0.212465006630323,0.492845220457231,0.990608059113981,-0.999876086956522,-0.997818835001283,-0.953331660632998,-0.485477178423236,-0.853080568720379,-1,-0.472399633722839,-0.951582867783985,0.906788247213779,-1,0.151522924014107,0.301342191497957,-0.641267663602689,0.99989597149619,-0.998786215269337,-1,-0.967213114754098,0.448414406658057,0.957282260544693,0.622280320289715,0.416558823806075,-0.95915150063857,-0.942007952863321,-0.922715970549251,-0.999993055929852,-0.999932267064827,-0.81750804083345,-0.998223599442772,-0.936923977578511,-0.871015869338585,-0.987249493243924,0.648918690453951,-0.999689338235294,-0.998742533794404,-1,0.553143195499852,-0.886421486877907
"463",-0.01287,0.759819402680037,-0.99979213454564,0.696854255455791,0.052057744830277,-0.0116194174757281,-0.0410741003228601,-0.991177899891593,0.175839731782529,-0.959753769924033,0.462466982525632,0.999515377829836,0.999484380809196,0.999557742575323,0.453447515516481,0.456893471000816,0.52225606760342,0.803976114468608,-0.396854551716221,0.672818074535224,-0.778275051618855,0.152585421958116,-0.739787516957007,0.0723493147195189,0.310986072868031,0.356060606060606,0.74404798087249,-0.178871371740091,0.501959828210274,0.990870480991678,-0.999919565217391,-0.998503122059704,-0.993643738724208,-0.132780082987552,-0.791469194312796,-0.94370096908168,-0.471433260960959,-0.962135319677219,0.159067882472138,-0.166835187057634,0.163578069894197,0.285226915652915,-0.645394429962958,0.999825094933154,-0.998839491566537,-0.99940397924398,-0.921686182669789,0.461673123834123,0.957389397371231,0.623047241990902,0.417566151501754,-0.99092033844189,-0.974980408092184,-0.956520477171799,-0.999991480756801,-0.999930421163574,-0.817228359669976,-0.998489059100036,-0.935455959697941,-0.869616587513031,-0.981905886430221,0.648937313188866,-0.999922794117647,-0.999371266897202,-1,0.54914635349847,-0.847149252046996
"464",-0.054546,0.758031779444875,-0.999314625442441,0.695407188405143,-0.0369317206398752,-0.107439223300971,-0.13822190723679,-0.994539384580878,0.0469960057120387,-0.958059990140685,0.46163714151284,0.998659272498025,0.998572548977039,0.999673298208857,0.452612873302528,0.456107445372969,0.38567357767515,0.803424184516562,-0.433425717893632,0.677709555490944,-0.774244387822343,0.139227009153208,-0.735844089559857,0.055013501808733,0.243944291472126,0.308291245791246,0.635523676372257,0.215706497716222,0.609684739596032,0.993952787081477,-0.999715217391304,-0.99478231117954,-0.997729906687217,-0.29045643153527,-0.869329722410291,-0.576680510690663,-0.475553303117387,-0.958410924891372,-0.497467071935157,0.409504550050556,0.0391792241102917,0.21587287336715,-0.651727260255179,0.999818807496111,-0.998709260617825,-0.999293232144044,-0.654894613583138,0.580599799110346,0.956774101683647,0.622068822215461,0.416314103227384,-0.992696360153257,-0.985371375497054,-0.977437862208419,-0.999966344993056,-0.999976335878529,-0.943644245560062,-0.999281674091613,-0.938789466456119,-0.877233870033592,-0.989296666895026,0.648937535027087,-0.998865808823529,-0.996856334486011,-1,0.56123556695944,-0.95252724103773
